hotel,date,occupied_rooms,avg_adr,avg_lead_time,avg_adults,seg_TA,seg_TO,seg_Direct,seg_Corporate,capacity,occupancy_rate,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,doy_sin,doy_cos,dow_sin,dow_cos,occ_lag_7,adr_lag_7,occ_lag_14,adr_lag_14,occ_lag_28,adr_lag_28,occ_roll_7,occ_roll_28
Resort Hotel,2016-07-04,180,100.83705555555555,172.96666666666667,1.988888888888889,0.0,0.0,0.10555555555555556,0.005555555555555556,183.0,0.9836065573770492,2016,7,4,0,186,27,3,0,-0.05802556932878035,-0.9983150972033183,0.0,1.0,0.9890710382513661,92.61348066298343,0.9562841530054644,93.78805714285714,0.9890710382513661,88.57618784530388,0.9742388758782201,0.9791178766588603
Resort Hotel,2016-07-05,182,103.74472527472528,172.71978021978023,1.989010989010989,0.0,0.0,0.11538461538461539,0.005494505494505495,183.0,0.994535519125683,2016,7,5,1,187,27,3,0,-0.07518957641475855,-0.9971692572470178,0.7818314824680298,0.6234898018587336,0.9890710382513661,87.67204419889502,0.9781420765027322,90.82245810055865,1.0,91.37207650273224,0.9734582357533178,0.9789227166276346
Resort Hotel,2016-07-06,181,107.23436464088397,172.70165745856355,2.005524861878453,0.0,0.0,0.12154696132596685,0.011049723756906077,183.0,0.9890710382513661,2016,7,6,2,188,27,3,0,-0.09233133369539123,-0.9957283388645872,0.9749279121818236,-0.22252093395631434,0.9726775956284153,87.7052808988764,0.9781420765027322,88.5872625698324,0.994535519125683,91.87318681318682,0.9742388758782201,0.978727556596409
Resort Hotel,2016-07-07,179,108.00972067039108,169.70391061452514,1.9776536312849162,0.0,0.0,0.12290502793296089,0.0111731843575419,183.0,0.9781420765027322,2016,7,7,3,189,27,3,0,-0.10944576864891556,-0.993992768446958,0.43388373911755823,-0.900968867902419,0.9890710382513661,97.30198895027624,0.9672131147540983,85.13502824858757,0.994535519125683,92.76719780219781,0.9765807962529275,0.9785323965651834
Resort Hotel,2016-07-08,179,113.19145251396648,159.24022346368716,1.994413407821229,0.0,0.0,0.15083798882681565,0.0,183.0,0.9781420765027322,2016,7,8,4,190,27,3,1,-0.12652781683868314,-0.9919630595773397,-0.433883739117558,-0.9009688679024191,0.9836065573770492,98.61972222222222,0.9726775956284153,84.71831460674157,0.994535519125683,97.94895604395604,0.9750195160031226,0.9779469164715067
Resort Hotel,2016-07-09,183,115.34349726775956,160.81967213114754,1.994535519125683,0.0,0.0,0.15300546448087432,0.0,183.0,1.0,2016,7,9,5,191,27,3,1,-0.1435724234118113,-0.9896398128792412,-0.9749279121818236,-0.2225209339563146,1.0,98.5053005464481,0.994535519125683,95.79983516483516,0.9890710382513661,94.01364640883979,0.9742388758782202,0.9773614363778299
Resort Hotel,2016-07-10,179,114.89536312849162,172.86033519553072,2.011173184357542,0.0,0.0,0.1452513966480447,0.0,183.0,0.9781420765027322,2016,7,10,6,192,27,3,1,-0.16057454459499376,-0.9870237158387383,-0.7818314824680299,0.6234898018587334,0.8961748633879781,97.33176829268292,1.0,94.78972677595628,0.9234972677595629,93.91940828402367,0.9742388758782202,0.977751756440281
Resort Hotel,2016-07-11,182,117.8831868131868,169.5,2.010989010989011,0.0,0.0,0.12637362637362637,0.01098901098901099,183.0,0.994535519125683,2016,7,11,0,193,28,3,0,-0.17752914918703497,-0.984115542601034,0.0,1.0,0.9836065573770492,100.83705555555555,0.9890710382513661,92.61348066298343,0.994535519125683,94.24593406593405,0.9859484777517565,0.9797033567525372
Resort Hotel,2016-07-12,184,120.16896739130435,167.7336956521739,2.0,0.0,0.0,0.13043478260869565,0.005434782608695652,183.0,1.0,2016,7,12,1,194,28,3,0,-0.19443122004766195,-0.9809161537413774,0.7818314824680298,0.6234898018587336,0.994535519125683,103.74472527472528,0.9890710382513661,87.67204419889502,1.0,92.97245901639344,0.9875097580015613,0.9797033567525372
Resort Hotel,2016-07-13,182,122.0323076923077,164.42857142857142,2.0,0.0,0.0,0.12637362637362637,0.01098901098901099,183.0,0.994535519125683,2016,7,13,2,195,28,3,0,-0.2112757555821793,-0.9774264960104055,0.9749279121818236,-0.22252093395631434,0.9890710382513661,107.23436464088397,0.9726775956284153,87.7052808988764,1.0,90.16994535519125,0.9882903981264637,0.9797033567525372
Resort Hotel,2016-07-14,178,131.59095505617978,154.4494382022472,1.9943820224719102,0.0,0.0,0.15730337078651685,0.0056179775280898875,183.0,0.9726775956284153,2016,7,14,3,196,28,3,0,-0.2280577712215198,-0.9736476020539838,0.43388373911755823,-0.900968867902419,0.9781420765027322,108.00972067039108,0.9890710382513661,97.30198895027624,0.9617486338797814,94.47698863636364,0.989071038251366,0.9795081967213114
Resort Hotel,2016-07-15,182,143.32543956043955,135.22527472527472,2.0164835164835164,0.0,0.0,0.15384615384615385,0.01098901098901099,183.0,0.994535519125683,2016,7,15,4,197,28,3,1,-0.24477230089725957,-0.9695805901076308,-0.433883739117558,-0.9009688679024191,0.9781420765027322,113.19145251396648,0.9836065573770492,98.61972222222222,0.994535519125683,95.70225274725276,0.9882903981264636,0.9798985167837627
Resort Hotel,2016-07-16,182,148.04967032967033,126.12637362637362,2.0164835164835164,0.0,0.0,0.17582417582417584,0.01098901098901099,183.0,0.994535519125683,2016,7,16,5,198,28,3,1,-0.2614143985111562,-0.965226663665613,-0.9749279121818236,-0.2225209339563146,1.0,115.34349726775956,1.0,98.5053005464481,0.9672131147540983,98.82401129943501,0.990632318501171,0.9798985167837626
Resort Hotel,2016-07-17,175,152.50571428571428,130.54857142857142,2.0685714285714285,0.0,0.0,0.22857142857142856,0.0,183.0,0.9562841530054644,2016,7,17,6,199,28,3,1,-0.2779791393987801,-0.9605871111248129,-0.7818314824680299,0.6234898018587334,0.9781420765027322,114.89536312849162,0.8961748633879781,97.33176829268292,0.9453551912568307,93.31046242774568,0.9898516783762685,0.9808743169398907
Resort Hotel,2016-07-18,180,156.3333888888889,130.0888888888889,2.066666666666667,0.0,0.0,0.18333333333333332,0.0,183.0,0.9836065573770492,2016,7,18,0,200,29,3,0,-0.2944616217868012,-0.9556633054034704,0.0,1.0,0.994535519125683,117.8831868131868,0.9836065573770492,100.83705555555555,0.9562841530054644,93.78805714285714,0.9867291178766588,0.9812646370023419
Resort Hotel,2016-07-19,175,158.34222857142856,120.90857142857143,2.0228571428571427,0.0,0.0,0.18857142857142858,0.022857142857142857,183.0,0.9562841530054644,2016,7,19,1,201,29,3,0,-0.3108569682435036,-0.9504567035349151,0.7818314824680298,0.6234898018587336,1.0,120.16896739130435,0.994535519125683,103.74472527472528,0.9781420765027322,90.82245810055865,0.985167837626854,0.98224043715847
Resort Hotel,2016-07-20,179,156.80821229050278,128.3463687150838,2.0446927374301676,0.0,0.0,0.18994413407821228,0.01675977653631285,183.0,0.9781420765027322,2016,7,20,2,202,29,3,0,-0.3271603271220951,-0.9449688462364056,0.9749279121818236,-0.22252093395631434,0.994535519125683,122.0323076923077,0.9890710382513661,107.23436464088397,0.9781420765027322,88.5872625698324,0.9789227166276346,0.9814597970335676
Resort Hotel,2016-07-21,181,162.90204419889503,124.28729281767956,2.0607734806629834,0.0,0.0,0.17679558011049723,0.0,183.0,0.9890710382513661,2016,7,21,3,203,29,3,0,-0.34336687399638804,-0.939201357453208,0.43388373911755823,-0.900968867902419,0.9726775956284153,131.59095505617978,0.9781420765027322,108.00972067039108,0.9672131147540983,85.13502824858757,0.9765807962529275,0.9814597970335674
Resort Hotel,2016-07-22,183,163.01377049180329,124.04918032786885,2.098360655737705,0.0,0.0,0.1912568306010929,0.0,183.0,1.0,2016,7,22,4,204,29,3,1,-0.3594718130884232,-0.9331559438780432,-0.433883739117558,-0.9009688679024191,0.994535519125683,143.32543956043955,0.9781420765027322,113.19145251396648,0.9726775956284153,84.71831460674157,0.9789227166276346,0.9822404371584698
Resort Hotel,2016-07-23,184,165.9582608695652,124.96739130434783,2.125,0.0,0.0,0.23369565217391305,0.0,183.0,1.0,2016,7,23,5,205,29,3,1,-0.3754703786876202,-0.9268343944460494,-0.9749279121818236,-0.2225209339563146,0.994535519125683,148.04967032967033,1.0,115.34349726775956,0.994535519125683,95.79983516483516,0.979703356752537,0.983216237314598
Resort Hotel,2016-07-24,176,163.2690340909091,133.3181818181818,2.1420454545454546,0.0,0.0,0.2215909090909091,0.0,183.0,0.9617486338797814,2016,7,24,6,206,29,3,1,-0.3913578365610259,-0.9202385798054075,-0.7818314824680299,0.6234898018587334,0.9562841530054644,152.50571428571428,0.9781420765027322,114.89536312849162,1.0,94.78972677595628,0.9804839968774395,0.9834113973458235
Resort Hotel,2016-07-25,177,163.16367231638418,134.73446327683615,2.146892655367232,0.0,0.0,0.23728813559322035,0.0,183.0,0.9672131147540983,2016,7,25,0,207,30,3,0,-0.4071294853542516,-0.9133704517637858,0.0,1.0,0.9836065573770492,156.3333888888889,0.994535519125683,117.8831868131868,0.9890710382513661,92.61348066298343,0.9812646370023419,0.9820452771272443
Resort Hotel,2016-07-26,180,161.90494444444445,129.95,2.1166666666666667,0.0,0.0,0.25555555555555554,0.016666666666666666,183.0,0.9836065573770492,2016,7,26,1,208,30,3,0,-0.4227806579826773,-0.9062320427107697,0.7818314824680298,0.6234898018587336,0.9562841530054644,158.34222857142856,1.0,120.16896739130435,0.9890710382513661,87.67204419889502,0.9789227166276345,0.9812646370023419
Resort Hotel,2016-07-27,180,163.10466666666667,138.30555555555554,2.1166666666666667,0.0,0.0,0.26666666666666666,0.0,183.0,0.9836065573770492,2016,7,27,2,209,30,3,0,-0.4383067230125192,-0.898825465016444,0.9749279121818236,-0.22252093395631434,0.9781420765027322,156.80821229050278,0.994535519125683,122.0323076923077,0.9726775956284153,87.7052808988764,0.9828259172521466,0.9810694769711163
Resort Hotel,2016-07-28,177,168.66101694915255,128.31073446327684,2.062146892655367,0.0,0.0,0.2711864406779661,0.011299435028248588,183.0,0.9672131147540983,2016,7,28,3,210,30,3,0,-0.45370308603134424,-0.8911529104063088,0.43388373911755823,-0.900968867902419,0.9890710382513661,162.90204419889503,0.9726775956284153,131.59095505617978,0.9890710382513661,97.30198895027624,0.9836065573770492,0.9814597970335674
Resort Hotel,2016-07-29,181,169.30248618784532,127.56353591160222,2.0331491712707184,0.0,0.0,0.23204419889502761,0.0,183.0,0.9890710382513661,2016,7,29,4,211,30,3,1,-0.46896519100763184,-0.8832166493127127,-0.433883739117558,-0.9009688679024191,1.0,163.01377049180329,0.994535519125683,143.32543956043955,0.9836065573770492,98.61972222222222,0.9804839968774395,0.9806791569086651
Resort Hotel,2016-07-30,175,174.5541142857143,109.98285714285714,2.0342857142857143,0.0,0.0,0.2,0.0,183.0,0.9562841530054644,2016,7,30,5,212,30,3,1,-0.48408852163897587,-0.8750190302029955,-0.9749279121818236,-0.2225209339563146,1.0,165.9582608695652,0.994535519125683,148.04967032967033,1.0,98.5053005464481,0.9789227166276346,0.9808743169398906
Resort Hotel,2016-07-31,170,168.06094117647058,128.5529411764706,2.0352941176470587,0.0,0.0,0.17647058823529413,0.0,183.0,0.9289617486338798,2016,7,31,6,213,30,3,1,-0.4990686026885319,-0.8665624788845385,-0.7818314824680299,0.6234898018587334,0.9617486338797814,163.2690340909091,0.9562841530054644,152.50571428571428,0.8961748633879781,97.33176829268292,0.9726775956284153,0.9793130366900858
Resort Hotel,2016-08-01,180,165.72227777777778,148.51666666666668,2.0555555555555554,0.0,0.0,0.20555555555555555,0.0,183.0,0.9836065573770492,2016,8,1,0,214,31,3,0,-0.5139010013093103,-0.8578494977869301,0.0,1.0,0.9672131147540983,163.16367231638418,0.9836065573770492,156.3333888888889,0.9836065573770492,100.83705555555555,0.9679937548790007,0.9804839968774396
Resort Hotel,2016-08-02,183,170.00486338797813,152.92349726775956,2.0546448087431695,0.0,0.0,0.1912568306010929,0.0,183.0,1.0,2016,8,2,1,215,31,3,0,-0.5285813283559292,-0.8488826652214553,0.7818314824680298,0.6234898018587336,0.9836065573770492,161.90494444444445,0.9562841530054644,158.34222857142856,0.994535519125683,103.74472527472528,0.9703356752537081,0.9804839968774395
Resort Hotel,2016-08-03,182,173.95945054945054,142.64285714285714,2.043956043956044,0.0,0.0,0.22527472527472528,0.0,183.0,0.994535519125683,2016,8,3,2,216,31,3,0,-0.5431052396834317,-0.8396646346181327,0.9749279121818236,-0.22252093395631434,0.9836065573770492,163.10466666666667,0.9781420765027322,156.80821229050278,0.9890710382513661,107.23436464088397,0.9726775956284153,0.9806791569086651
Resort Hotel,2016-08-04,183,182.11021857923495,138.24590163934425,2.0765027322404372,0.0,0.0,0.21311475409836064,0.0,183.0,1.0,2016,8,4,3,217,31,3,0,-0.5574684374327892,-0.8301981337405212,0.43388373911755823,-0.900968867902419,0.9672131147540983,168.66101694915255,0.9890710382513661,162.90204419889503,0.9781420765027322,108.00972067039108,0.9742388758782201,0.9808743169398907
Resort Hotel,2016-08-05,183,188.02355191256828,127.26229508196721,2.0437158469945356,0.0,0.0,0.1912568306010929,0.0,183.0,1.0,2016,8,5,4,218,31,3,1,-0.5716666713027052,-0.8204859638785327,-0.433883739117558,-0.9009688679024191,0.9890710382513661,169.30248618784532,1.0,163.01377049180329,0.9781420765027322,113.19145251396648,0.9789227166276346,0.9816549570647932
Resort Hotel,2016-08-06,180,190.06405555555554,123.64444444444445,2.033333333333333,0.0,0.0,0.16666666666666666,0.0,183.0,0.9836065573770492,2016,8,6,5,219,31,3,1,-0.5856957398073508,-0.8105309990194823,-0.9749279121818236,-0.2225209339563146,0.9562841530054644,174.5541142857143,1.0,165.9582608695652,1.0,115.34349726775956,0.9804839968774395,0.9824355971896955
Resort Hotel,2016-08-07,178,185.96314606741575,126.37640449438203,2.033707865168539,0.0,0.0,0.19101123595505617,0.0,183.0,0.9726775956284153,2016,8,7,6,220,31,3,1,-0.5995514915196489,-0.8003361849976323,-0.7818314824680299,0.6234898018587334,0.9289617486338798,168.06094117647058,0.9617486338797814,163.2690340909091,0.9781420765027322,114.89536312849162,0.9843871975019516,0.9818501170960187
Resort Hotel,2016-08-08,183,184.85491803278686,134.6448087431694,2.0491803278688523,0.0,0.0,0.22950819672131148,0.0,183.0,1.0,2016,8,8,0,221,32,3,0,-0.6132298262997502,-0.7899045386224707,0.0,1.0,0.9836065573770492,165.72227777777778,0.9672131147540983,163.16367231638418,0.994535519125683,117.8831868131868,0.990632318501171,0.9816549570647931
Resort Hotel,2016-08-09,183,183.74830601092899,141.26775956284152,2.0491803278688523,0.0,0.0,0.2185792349726776,0.0,183.0,1.0,2016,8,9,1,222,32,3,0,-0.6267266965083301,-0.7792391467859886,0.7818314824680298,0.6234898018587336,1.0,170.00486338797813,0.9836065573770492,161.90494444444445,1.0,120.16896739130435,0.9929742388758782,0.9818501170960187
Resort Hotel,2016-08-10,183,187.9977595628415,132.62295081967213,2.0437158469945356,0.0,0.0,0.2185792349726776,0.00546448087431694,183.0,1.0,2016,8,10,2,223,32,3,0,-0.6400381082043503,-0.7683431655492202,0.9749279121818236,-0.22252093395631434,0.994535519125683,173.95945054945054,0.9836065573770492,163.10466666666667,0.994535519125683,122.0323076923077,0.9929742388758782,0.9818501170960187
Resort Hotel,2016-08-11,179,194.9153631284916,121.40782122905028,2.0391061452513966,0.0,0.0,0.2569832402234637,0.0,183.0,0.9781420765027322,2016,8,11,3,224,32,3,0,-0.65316012232693,-0.7572198192083127,0.43388373911755823,-0.900968867902419,1.0,182.11021857923495,0.9672131147540983,168.66101694915255,0.9726775956284153,131.59095505617978,0.9937548790007806,0.9820452771272443
Resort Hotel,2016-08-12,182,192.6780769230769,126.23626373626374,2.0274725274725274,0.0,0.0,0.23076923076923078,0.0,183.0,0.994535519125683,2016,8,12,4,225,32,3,1,-0.666088855860977,-0.7458723993404063,-0.433883739117558,-0.9009688679024191,1.0,188.02355191256828,0.9890710382513661,169.30248618784532,0.994535519125683,143.32543956043955,0.990632318501171,0.9822404371584698
Resort Hotel,2016-08-13,183,189.8953551912568,130.04371584699453,2.0546448087431695,0.0,0.0,0.25136612021857924,0.0,183.0,1.0,2016,8,13,5,226,32,3,1,-0.6788204829862357,-0.734304263829602,-0.9749279121818236,-0.2225209339563146,0.9836065573770492,190.06405555555554,0.9562841530054644,174.5541142857143,0.994535519125683,148.04967032967033,0.9898516783762685,0.98224043715847
Resort Hotel,2016-08-14,183,191.35568306010927,126.04371584699453,2.07103825136612,0.0,0.0,0.2677595628415301,0.0,183.0,1.0,2016,8,14,6,227,32,3,1,-0.6913512362094071,-0.722518835873311,-0.7818314824680299,0.6234898018587334,0.9726775956284153,185.96314606741575,0.9289617486338798,168.06094117647058,0.9562841530054644,152.50571428571428,0.9921935987509757,0.9824355971896955
Resort Hotel,2016-08-15,179,185.6596648044693,140.60335195530726,2.0670391061452515,0.0,0.0,0.22905027932960895,0.0,183.0,0.9781420765027322,2016,8,15,0,228,33,3,0,-0.7036774074790128,-0.7105196029692745,0.0,1.0,1.0,184.85491803278686,0.9836065573770492,165.72227777777778,0.9836065573770492,156.3333888888889,0.9960967993754879,0.9839968774395003
Resort Hotel,2016-08-16,181,187.1825414364641,140.03867403314916,2.044198895027624,0.0,0.0,0.2265193370165746,0.0,183.0,0.9890710382513661,2016,8,16,1,229,33,3,0,-0.7157953492826642,-0.6983101158835584,0.7818314824680298,0.6234898018587336,1.0,183.74830601092899,1.0,170.00486338797813,0.9562841530054644,158.34222857142856,0.9929742388758782,0.9838017174082748
Resort Hotel,2016-08-17,183,191.27617486338798,130.70491803278688,2.0491803278688523,0.0,0.0,0.20765027322404372,0.00546448087431694,183.0,1.0,2016,8,17,2,230,33,3,0,-0.7277014757264236,-0.6858939875998223,0.9749279121818236,-0.22252093395631434,1.0,187.9977595628415,0.994535519125683,173.95945054945054,0.9781420765027322,156.80821229050278,0.9914129586260734,0.9849726775956283
Resort Hotel,2016-08-18,183,192.49573770491804,108.19672131147541,2.060109289617486,0.0,0.0,0.18032786885245902,0.00546448087431694,183.0,1.0,2016,8,18,3,231,33,3,0,-0.7393922635959241,-0.673274892250183,0.43388373911755823,-0.900968867902419,0.9781420765027322,194.9153631284916,1.0,182.11021857923495,0.9890710382513661,162.90204419889503,0.9914129586260734,0.9857533177205308
Resort Hotel,2016-08-19,182,190.47362637362636,111.61538461538461,2.032967032967033,0.0,0.0,0.18681318681318682,0.005494505494505495,183.0,0.994535519125683,2016,8,19,4,232,33,3,1,-0.7508642533989489,-0.6604565640279754,-0.433883739117558,-0.9009688679024191,0.994535519125683,192.6780769230769,1.0,188.02355191256828,1.0,163.01377049180329,0.994535519125683,0.9861436377829821
Resort Hotel,2016-08-20,183,192.21699453551912,118.56284153005464,2.0491803278688523,0.0,0.0,0.2568306010928962,0.0,183.0,1.0,2016,8,20,5,233,33,3,1,-0.7621140503891487,-0.6474427960827475,-0.9749279121818236,-0.2225209339563146,1.0,189.8953551912568,0.9836065573770492,190.06405555555554,1.0,165.9582608695652,0.994535519125683,0.9859484777517563
Resort Hotel,2016-08-21,180,188.0081111111111,128.32777777777778,2.0555555555555554,0.0,0.0,0.25555555555555554,0.0,183.0,0.9836065573770492,2016,8,21,6,234,33,3,1,-0.7731383255706027,-0.6342374393978054,-0.7818314824680299,0.6234898018587334,1.0,191.35568306010927,0.9726775956284153,185.96314606741575,0.9617486338797814,163.2690340909091,0.994535519125683,0.9859484777517563
Resort Hotel,2016-08-22,180,191.00416666666666,121.72777777777777,2.0833333333333335,0.0,0.0,0.28888888888888886,0.0,183.0,0.9836065573770492,2016,8,22,0,235,34,3,0,-0.7839338166829201,-0.620844401650647,0.0,1.0,0.9781420765027322,185.6596648044693,1.0,184.85491803278686,0.9672131147540983,163.16367231638418,0.9921935987509759,0.9867291178766588
Resort Hotel,2016-08-23,182,188.1878021978022,119.0989010989011,2.076923076923077,0.0,0.0,0.2692307692307692,0.01098901098901099,183.0,0.994535519125683,2016,8,23,1,236,34,3,0,-0.7944973291665992,-0.6072676460566135,0.7818314824680298,0.6234898018587336,0.9890710382513661,187.1825414364641,1.0,183.74830601092899,0.9836065573770492,161.90494444444445,0.9929742388758783,0.9873145979703357
Resort Hotel,2016-08-24,181,185.61381215469612,121.43093922651934,2.1049723756906076,0.0,0.0,0.2541436464088398,0.0055248618784530384,183.0,0.9890710382513661,2016,8,24,2,237,34,3,0,-0.8048257371083452,-0.593511190196115,0.9749279121818236,-0.22252093395631434,1.0,191.27617486338798,1.0,187.9977595628415,0.9836065573770492,163.10466666666667,0.9937548790007806,0.9877049180327868
Resort Hotel,2016-08-25,183,179.88825136612024,126.52459016393442,2.109289617486339,0.0,0.0,0.2459016393442623,0.0,183.0,1.0,2016,8,25,3,238,34,3,0,-0.8149159841660791,-0.5795791048257612,0.43388373911755823,-0.900968867902419,1.0,192.49573770491804,0.9781420765027322,194.9153631284916,0.9672131147540983,168.66101694915255,0.9921935987509757,0.9879000780640125
Resort Hotel,2016-08-26,181,177.85259668508286,116.84530386740332,2.110497237569061,0.0,0.0,0.2265193370165746,0.0,183.0,0.9890710382513661,2016,8,26,4,239,34,3,1,-0.8247650844733614,-0.5654755126737576,-0.433883739117558,-0.9009688679024191,0.994535519125683,190.47362637362636,0.994535519125683,192.6780769230769,0.9890710382513661,169.30248618784532,0.9921935987509757,0.989071038251366
Resort Hotel,2016-08-27,183,168.12612021857922,123.01092896174863,2.087431693989071,0.0,0.0,0.17486338797814208,0.0,183.0,1.0,2016,8,27,5,240,34,3,1,-0.8343701235229537,-0.5512045872199277,-0.9749279121818236,-0.2225209339563146,1.0,192.21699453551912,1.0,189.8953551912568,0.9562841530054644,174.5541142857143,0.9914129586260734,0.9890710382513662
Resort Hotel,2016-08-28,178,168.0876966292135,113.71348314606742,2.044943820224719,0.0,0.0,0.19101123595505617,0.0,183.0,0.9726775956284153,2016,8,28,6,241,34,3,1,-0.8437282590292712,-0.5367705514607103,-0.7818314824680299,0.6234898018587334,0.9836065573770492,188.0081111111111,1.0,191.35568306010927,0.9289617486338798,168.06094117647058,0.9914129586260734,0.990632318501171
Resort Hotel,2016-08-29,179,151.52586592178773,131.89944134078212,2.0335195530726256,0.0,0.0,0.2011173184357542,0.0,183.0,0.9781420765027322,2016,8,29,0,242,35,3,0,-0.8528367217694595,-0.522177676659508,0.0,1.0,0.9836065573770492,191.00416666666666,0.9781420765027322,185.6596648044693,0.9836065573770492,165.72227777777778,0.9898516783762685,0.9921935987509757
Resort Hotel,2016-08-30,178,145.09028089887641,134.7865168539326,2.0112359550561796,0.0,0.0,0.21910112359550563,0.0,183.0,0.9726775956284153,2016,8,30,1,243,35,3,0,-0.8616928164028521,-0.5074302810827518,0.7818314824680298,0.6234898018587336,0.994535519125683,188.1878021978022,0.9890710382513661,187.1825414364641,1.0,170.00486338797813,0.989071038251366,0.9919984387197501
Resort Hotel,2016-08-31,171,137.87847953216374,141.906432748538,2.0,0.0,0.0,0.23976608187134502,0.005847953216374269,183.0,0.9344262295081968,2016,8,31,2,244,35,3,0,-0.8702939222685674,-0.49253272872205434,0.9749279121818236,-0.22252093395631434,0.9890710382513661,185.61381215469612,1.0,191.27617486338798,0.994535519125683,173.95945054945054,0.9859484777517563,0.9910226385636222
Resort Hotel,2016-09-01,183,133.0673224043716,160.53551912568307,2.0054644808743167,0.0,0.0,0.24043715846994534,0.0,183.0,1.0,2016,9,1,3,245,35,3,0,-0.8786374941610001,-0.4774894280028391,0.43388373911755823,-0.900968867902419,1.0,179.88825136612024,1.0,192.49573770491804,1.0,182.11021857923495,0.9781420765027322,0.9888758782201404
Resort Hotel,2016-09-02,183,126.35967213114753,179.45901639344262,1.9781420765027322,0.0,0.0,0.22950819672131148,0.0,183.0,1.0,2016,9,2,4,246,35,3,1,-0.886721063082993,-0.46230483047981086,-0.433883739117558,-0.9009688679024191,0.9890710382513661,177.85259668508286,0.994535519125683,190.47362637362636,1.0,188.02355191256828,0.9781420765027323,0.9888758782201404
Resort Hotel,2016-09-03,183,120.2432786885246,190.21857923497268,1.9781420765027322,0.0,0.0,0.22950819672131148,0.0,183.0,1.0,2016,9,3,5,247,35,3,1,-0.8945422369764496,-0.4469834295196742,-0.9749279121818236,-0.2225209339563146,1.0,168.12612021857922,1.0,192.21699453551912,0.9836065573770492,190.06405555555554,0.979703356752537,0.9888758782201404
Resort Hotel,2016-09-04,182,114.63851648351648,203.0054945054945,1.989010989010989,0.0,0.0,0.21978021978021978,0.0,183.0,0.994535519125683,2016,9,4,6,248,35,3,1,-0.9020987014301837,-0.4315297589714715,-0.7818314824680299,0.6234898018587334,0.9726775956284153,168.0876966292135,0.9836065573770492,188.0081111111111,0.9726775956284153,185.96314606741575,0.979703356752537,0.9894613583138173
Resort Hotel,2016-09-05,180,109.55699999999999,216.39444444444445,2.033333333333333,0.0,0.0,0.20555555555555555,0.0,183.0,0.9836065573770492,2016,9,5,0,249,36,3,0,-0.9093882203647925,-0.4159483918249421,0.0,1.0,0.9781420765027322,151.52586592178773,0.9836065573770492,191.00416666666666,1.0,184.85491803278686,0.9828259172521469,0.9902419984387197
Resort Hotel,2016-09-06,183,108.62759562841529,224.11475409836066,2.0491803278688523,0.0,0.0,0.1912568306010929,0.0,183.0,1.0,2016,9,6,1,250,36,3,0,-0.9164086366943458,-0.4002439388573056,0.7818314824680298,0.6234898018587336,0.9726775956284153,145.09028089887641,0.994535519125683,188.1878021978022,1.0,183.74830601092899,0.9836065573770492,0.9896565183450429
Resort Hotel,2016-09-07,182,107.51934065934066,229.71428571428572,2.043956043956044,0.0,0.0,0.17582417582417584,0.005494505494505495,183.0,0.994535519125683,2016,9,7,2,251,36,3,0,-0.9231578729647039,-0.38442104726885545,0.9749279121818236,-0.22252093395631434,0.9344262295081968,137.87847953216374,0.9890710382513661,185.61381215469612,1.0,187.9977595628415,0.9875097580015613,0.9896565183450429
Resort Hotel,2016-09-08,182,107.77879120879122,224.87912087912088,2.0384615384615383,0.0,0.0,0.14835164835164835,0.0,183.0,0.994535519125683,2016,9,8,3,252,36,3,0,-0.9296339319682695,-0.3684843993077793,0.43388373911755823,-0.900968867902419,1.0,133.0673224043716,1.0,179.88825136612024,0.9781420765027322,194.9153631284916,0.996096799375488,0.9894613583138173
Resort Hotel,2016-09-09,183,112.35879781420765,206.55737704918033,2.0382513661202184,0.0,0.0,0.16393442622950818,0.0,183.0,1.0,2016,9,9,4,253,36,3,1,-0.9358348973349941,-0.35243871088460327,-0.433883739117558,-0.9009688679024191,1.0,126.35967213114753,0.9890710382513661,177.85259668508286,0.994535519125683,192.6780769230769,0.9953161592505854,0.9900468384074941
Resort Hotel,2016-09-10,182,112.52813186813187,194.67032967032966,2.021978021978022,0.0,0.0,0.14835164835164835,0.0,183.0,0.994535519125683,2016,9,10,5,254,36,3,1,-0.9417589340994617,-0.33628873017668287,-0.9749279121818236,-0.2225209339563146,1.0,120.2432786885246,1.0,168.12612021857922,1.0,189.8953551912568,0.9953161592505856,0.9902419984387197
Resort Hotel,2016-09-11,179,108.38435754189943,195.1731843575419,2.0279329608938546,0.0,0.0,0.15083798882681565,0.0,183.0,0.9781420765027322,2016,9,11,6,255,36,3,1,-0.9474042892438845,-0.32003923622313857,-0.7818314824680299,0.6234898018587334,0.994535519125683,114.63851648351648,0.9726775956284153,168.0876966292135,1.0,191.35568306010927,0.994535519125683,0.9900468384074942
Resort Hotel,2016-09-12,181,108.49392265193372,176.75690607734808,2.016574585635359,0.0,0.0,0.13812154696132597,0.011049723756906077,183.0,0.9890710382513661,2016,9,12,0,256,37,3,0,-0.9527692922168511,-0.30369503751065885,0.0,1.0,0.9836065573770492,109.55699999999999,0.9781420765027322,151.52586592178773,0.9781420765027322,185.6596648044693,0.9921935987509757,0.9892661982825918
